Type,StartX,StartY,EndX,EndY,Width
Wall,254217.66777170298,2821094.8468847666,254217.90862296222,2821095.530090075,0.0
Wall,254217.90862296222,2821095.530090075,254218.60829043062,2821095.2834353894,0.0
Wall,254218.60829043062,2821095.2834353894,254218.36825736507,2821094.6025509913,0.0
Wall,254218.36825736507,2821094.6025509913,254217.66777170298,2821094.8468847666,0.0
Wall,254217.9447992325,2821095.477341297,254217.7342712096,2821094.8801517147,0.0
Wall,254217.7342712096,2821094.8801517147,254218.34762035924,2821094.6639269385,0.0
Wall,254218.34762035924,2821094.6639269385,254218.55814838214,2821095.261116521,0.0
Wall,254218.55814838214,2821095.261116521,254217.9447992325,2821095.477341297,0.0
Wall,254220.36744461267,2821097.45040617,254221.1884533349,2821097.1609748933,0.0
Wall,254221.1884533349,2821097.1609748933,254220.9005970955,2821096.3444339647,0.0
Wall,254220.9005970955,2821096.3444339647,254220.07029138383,2821096.637142721,0.0
Wall,254220.07029138383,2821096.637142721,254220.36744461267,2821097.45040617,0.0
Wall,254218.6293734578,2821097.213974167,254218.60599333225,2821097.1476534596,0.0
Wall,254218.60599333225,2821097.1476534596,254219.29274558031,2821096.9055517935,0.0
Wall,254219.29274558031,2821096.9055517935,254219.52196081303,2821097.5557500287,0.0
Wall,254219.52196081303,2821097.5557500287,254219.43773931504,2821097.585899566,0.0
Wall,254218.9192087428,2821097.7773030763,254218.86012365198,2821097.7981324205,0.0
Wall,254218.86012365198,2821097.7981324205,254218.83781839,2821097.737257214,0.0
Wall,254217.5847270791,2821098.1964019365,254217.59981736873,2821098.2392074675,0.0
Wall,254217.59981736873,2821098.2392074675,254216.9597928619,2821098.464836142,0.0
Wall,254216.9597928619,2821098.464836142,254216.7309550528,2821097.8157085166,0.0
Wall,254216.7309550528,2821097.8157085166,254216.83204973518,2821097.7800694765,0.0
Wall,254226.17428283088,2821097.137041762,254233.4325650785,2821094.2870587124,0.0
Wall,254233.4325650785,2821094.2870587124,254230.74429826523,2821088.55941775,0.0
Wall,254230.74429826523,2821088.55941775,254228.51067616892,2821083.6358951773,0.0
Wall,254228.1399641224,2821083.7729479214,254227.04938441637,2821084.1761367107,0.0
Wall,254226.64793314823,2821084.3245537863,254225.92383550876,2821084.592253661,0.0
Wall,254225.52921706226,2821084.738144633,254224.9319774786,2821084.958944913,0.0
Wall,254224.51367374492,2821085.113592368,254223.81034833175,2821085.3736127224,0.0
Wall,254223.81034833175,2821085.3736127224,254223.14777118707,2821083.5539707146,0.0
Wall,254223.14777118707,2821083.5539707146,254222.68920657635,2821083.7209455534,0.0
Wall,254222.68920657635,2821083.7209455534,254223.38885045052,2821085.5371420356,0.0
Wall,254223.38885045052,2821085.5371420356,254223.35140917092,2821085.551565344,0.0
Wall,254223.35140917092,2821085.551565344,254223.50586278722,2821085.9525094884,0.0
Wall,254223.50586278722,2821085.9525094884,254225.39321920127,2821085.2643895256,0.0
Wall,254226.06283815458,2821086.926758318,254225.9282272196,2821086.973580125,0.0
Wall,254225.9282272196,2821086.973580125,254226.18643089448,2821087.6185203125,0.0
Wall,254226.18643089448,2821087.6185203125,254226.59201306835,2821087.4589215196,0.0
Wall,254226.59201306835,2821087.4589215196,254226.497407413,2821087.2185038654,0.0
Wall,254226.497407413,2821087.2185038654,254227.14832994802,2821086.9623623057,0.0
Wall,254227.14832994802,2821086.9623623057,254227.25262908931,2821087.2274136366,0.0
Wall,254227.25262908931,2821087.2274136366,254227.95206077158,2821086.9656923125,0.0
Wall,254227.95206077158,2821086.9656923125,254227.0134599985,2821084.638937231,0.0
Wall,254227.0134599985,2821084.638937231,254228.05550992177,2821084.2522222265,0.0
Wall,254228.05550992177,2821084.2522222265,254230.41401563468,2821089.742149178,0.0
Wall,254230.41401563468,2821089.742149178,254229.26898183202,2821090.1818655008,0.0
Wall,254229.26898183202,2821090.1818655008,254229.1228358491,2821089.8669045684,0.0
Wall,254229.1228358491,2821089.8669045684,254228.410943744,2821090.151900807,0.0
Wall,254228.410943744,2821090.151900807,254228.64640228447,2821090.7400526963,0.0
Wall,254228.64640228447,2821090.7400526963,254229.5833409379,2821090.3649621597,0.0
Wall,254230.14393329827,2821091.7154290844,254229.1412052325,2821092.0927117025,0.0
Wall,254229.1412052325,2821092.0927117025,254229.36255902835,2821092.565627618,0.0
Wall,254229.36255902835,2821092.565627618,254229.3409572096,2821092.575738601,0.0
Wall,254229.11197561317,2821092.5338520166,254228.33816765551,2821092.803006127,0.0
Wall,254228.33816765551,2821092.803006127,254228.62804612023,2821093.527221831,0.0
Wall,254228.62804612023,2821093.527221831,254231.9318755669,2821092.2636438166,0.0
Wall,254231.9318755669,2821092.2636438166,254232.77915888443,2821094.0797734526,0.0
Wall,254232.77915888443,2821094.0797734526,254227.83863300883,2821095.992298622,0.0
Wall,254227.83863300883,2821095.992298622,254227.12942510127,2821094.1067904886,0.0
Wall,254227.12942510127,2821094.1067904886,254228.06163763077,2821093.7427488626,0.0
Wall,254228.06163763077,2821093.7427488626,254227.77389066535,2821093.0106439414,0.0
Wall,254227.77389066535,2821093.0106439414,254227.21611982907,2821093.2211286137,0.0
Wall,254227.21611982907,2821093.2211286137,254227.155639145,2821093.060858693,0.0
Wall,254227.155639145,2821093.060858693,254226.38833188097,2821093.3601878514,0.0
Wall,254226.38833188097,2821093.3601878514,254227.41580681567,2821096.1537591745,0.0
Wall,254227.41580681567,2821096.1537591745,254226.02812146046,2821096.6996709136,0.0
Wall,254226.02812146046,2821096.6996709136,254223.13940712757,2821088.5273112427,0.0
Wall,254223.13940712757,2821088.5273112427,254224.4806099958,2821088.0238623694,0.0
Wall,254224.4806099958,2821088.0238623694,254224.55870168182,2821088.231900958,0.0
Wall,254224.55870168182,2821088.231900958,254225.29332320747,2821087.9561452256,0.0
Wall,254225.29332320747,2821087.9561452256,254225.0607224351,2821087.2874267427,0.0
Wall,254225.0607224351,2821087.2874267427,254222.9660896873,2821088.0490240194,0.0
Wall,254222.9660896873,2821088.0490240194,254222.34665310488,2821086.3351161564,0.0
Wall,254222.34665310488,2821086.3351161564,254222.4255415882,2821086.307676325,0.0
Wall,254222.4255415882,2821086.307676325,254222.2864994006,2821085.9079352594,0.0
Wall,254222.2864994006,2821085.9079352594,254222.23002131213,2821085.9275800684,0.0
Wall,254222.23002131213,2821085.9275800684,254221.589628255,2821084.1431207354,0.0
Wall,254221.589628255,2821084.1431207354,254221.18614893442,2821084.2834632024,0.0
Wall,254221.18614893442,2821084.2834632024,254221.82948335397,2821086.096579126,0.0
Wall,254225.0607224351,2821087.2874267427,254225.9282272196,2821086.973580125,0.0
Wall,254226.03695437542,2821087.245158414,254225.16332472407,2821087.582404469,0.0
Wall,254228.51067616892,2821083.6358951773,254228.44562877982,2821083.504344289,0.0
Wall,254228.44562877982,2821083.504344289,254228.36828534605,2821083.532253141,0.0
Wall,254228.18269714838,2821083.5992213804,254223.74705598428,2821085.1997923376,0.0
Wall,254224.51367374492,2821085.113592368,254224.45482322713,2821084.94439934,0.0
Wall,254224.9319774786,2821084.958944913,254224.8723619963,2821084.7937333137,0.0
Wall,254225.52921706226,2821084.738144633,254225.4712906659,2821084.5776139754,0.0
Wall,254225.92383550876,2821084.592253661,254225.88163537259,2821084.429543878,0.0
Wall,254226.64793314823,2821084.3245537863,254226.59317065412,2821084.172791209,0.0
Wall,254227.04938441637,2821084.1761367107,254226.9957572886,2821084.0275205593,0.0
Wall,254228.1399641224,2821083.7729479214,254228.08942132283,2821083.632879328,0.0
Wall,254222.4255415882,2821086.307676325,254223.4996200988,2821085.9363041744,0.0
Wall,254223.35140917092,2821085.551565344,254222.2945478443,2821085.9310742323,0.0
Wall,254226.06283815458,2821086.926758318,254225.9556196282,2821086.684682143,0.0
Wall,254225.9556196282,2821086.684682143,254226.4154646268,2821086.4985249033,0.0
Wall,254226.4154646268,2821086.4985249033,254226.49850003823,2821086.738965657,0.0
Wall,254225.39330065763,2821085.264624093,254225.50356500054,2821085.5132771404,0.0
Wall,254225.50356500054,2821085.5132771404,254225.95877552548,2821085.3291257247,0.0
Wall,254225.95877552548,2821085.3291257247,254225.83795358954,2821085.0650201063,0.0
Wall,254226.38833188097,2821093.3601878514,254224.55870168182,2821088.231900958,0.0
Wall,254225.27331000174,2821087.9636576055,254227.12036894268,2821093.074617718,0.0
Wall,254226.8361453359,2821092.2881482206,254226.10497788902,2821092.5659724064,0.0
Wall,254226.6007570279,2821091.6368099083,254225.87558926464,2821091.923016974,0.0
Wall,254226.34434662436,2821090.927301773,254225.62592808923,2821091.2232394265,0.0
Wall,254226.100009269,2821090.2512007295,254225.37704194945,2821090.525634233,0.0
Wall,254225.8156549633,2821089.464369578,254225.09315422436,2821089.7299227826,0.0
Wall,254225.57283807374,2821088.792475785,254224.85062686342,2821089.0501406677,0.0
Wall,254224.55870168182,2821088.231900958,254223.4538429668,2821088.6546027754,0.0
Wall,254223.4538429668,2821088.6546027754,254226.19677703662,2821096.315450082,0.0
Wall,254226.19677703662,2821096.315450082,254227.3229339285,2821095.9012498185,0.0
Wall,254229.19590884057,2821090.0243850346,254230.33356115836,2821089.554874161,0.0
Wall,254230.09915949183,2821089.651612092,254227.74762313845,2821084.3664820488,0.0
Wall,254228.64640228447,2821090.7400526963,254229.15359462646,2821092.088050117,0.0
Wall,254229.1228358491,2821089.8669045684,254227.95206077158,2821086.9656923125,0.0
Wall,254227.25723213013,2821087.239111164,254228.410943744,2821090.151900807,0.0
Wall,254227.91142145838,2821088.890750861,254228.6201385412,2821088.6212070654,0.0
Wall,254228.34628610604,2821087.9425933366,254227.6457698907,2821088.22005714,0.0
Wall,254229.99306610494,2821091.772193796,254230.20498058305,2821092.38143996,0.0
Wall,254230.20498058305,2821092.38143996,254230.7371114179,2821092.1804535124,0.0
Wall,254230.7371114179,2821092.1804535124,254230.48164389457,2821091.4886068446,0.0
Wall,254230.07718847142,2821088.958111848,254230.39434349645,2821088.829635397,0.0
Wall,254230.39434349645,2821088.829635397,254230.2327316004,2821088.492903877,0.0
Wall,254230.2327316004,2821088.492903877,254229.93270553518,2821088.6217968836,0.0
Wall,254230.03766338964,2821088.866108759,254230.75258186948,2821088.5770668583,0.0
Wall,254230.68302073047,2821088.424345069,254229.97799883137,2821088.7272267267,0.0
Wall,254229.36750584017,2821087.3061735965,254229.48585019616,2821087.1238995534,0.0
Wall,254229.48585019616,2821087.1238995534,254229.32476600618,2821086.7931429343,0.0
Wall,254229.32476600618,2821086.7931429343,254229.1702013872,2821086.8469052436,0.0
Wall,254229.2931188304,2821087.1330219065,254229.97431400334,2821086.8621588894,0.0
Wall,254229.88748700687,2821086.6707681087,254229.21807870513,2821086.9583499506,0.0
Wall,254228.69263137097,2821085.7352587935,254228.88624847675,2821085.6679128334,0.0
Wall,254228.88624847675,2821085.6679128334,254228.70426652144,2821085.144721548,0.0
Wall,254228.70426652144,2821085.144721548,254228.48027346833,2821085.240950314,0.0
Wall,254228.6289194538,2821085.586955667,254229.26490785525,2821085.2984309928,0.0
Wall,254228.55854059223,2821085.4231338,254229.19126054717,2821085.1360919005,0.0
Wall,254233.08695089634,2821093.550690605,254232.61695900557,2821093.7321022535,0.0
Wall,254233.02534814033,2821093.4194393214,254232.55530352853,2821093.599945351,0.0
Wall,254232.45124017596,2821093.3768882756,254232.77458091825,2821093.264420461,0.0
Wall,254232.77458091825,2821093.264420461,254232.5561786334,2821092.84933915,0.0
Wall,254232.5561786334,2821092.84933915,254232.26787205748,2821092.9838435086,0.0
Wall,254232.15123359353,2821092.733832011,254232.63059528213,2821092.5783759905,0.0
Wall,254232.09504163012,2821092.613386007,254232.56794668952,2821092.4448964405,0.0
Wall,254230.51467879792,2821094.956375513,254230.67675040493,2821095.3691363777,0.0
Wall,254230.67255929823,2821094.89525845,254230.8343331885,2821095.3072610954,0.0
Wall,254230.3465536645,2821095.021458372,254230.4330950331,2821095.270261556,0.0
Wall,254230.4330950331,2821095.270261556,254230.89576960163,2821095.109329168,0.0
Wall,254230.89576960163,2821095.109329168,254230.79461086448,2821094.848011113,0.0
Wall,254228.06163763077,2821093.7427488626,254228.62418679506,2821093.517579915,0.0
Wall,254227.77389066535,2821093.0106439414,254228.33816765551,2821092.803006127,0.0
Wall,254227.155639145,2821093.060858693,254229.02105609683,2821092.3414251143,0.0
Wall,254229.02105609683,2821092.3414251143,254228.22659495307,2821090.2864670698,0.0
Wall,254228.57685043252,2821090.566319125,254226.5055733477,2821091.373429037,0.0
Wall,254227.79802476353,2821088.604456856,254225.7773856355,2821089.358475281,0.0
Wall,254225.94243212027,2821089.488040795,254227.86857674926,2821088.7825803063,0.0
Wall,254226.44752110884,2821091.21279384,254228.50744168856,2821090.392943023,0.0
Wall,254229.5668873892,2821095.3232746995,254228.84782364135,2821093.443166026,0.0
Wall,254230.89868039786,2821092.658798204,254231.62213770868,2821094.527667498,0.0
Wall,254231.42733662733,2821094.6030768733,254230.71115998327,2821092.730517001,0.0
Wall,254229.03014954206,2821093.373433916,254229.7379038221,2821095.2570725908,0.0
Wall,254329.29116891534,2820797.352783419,254333.48564309525,2820796.10151342,0.0
Wall,254333.48564309525,2820796.10151342,254333.24315268736,2820795.354567557,0.0
Wall,254333.24315268736,2820795.354567557,254332.54487889103,2820793.0148802013,0.0
Wall,254332.54487889103,2820793.0148802013,254332.29732129988,2820792.1835871814,0.0
Wall,254332.29732129988,2820792.1835871814,254332.25443129268,2820792.039563468,0.0
Wall,254332.25443129268,2820792.039563468,254330.89301183802,2820792.458518551,0.0
Wall,254330.89301183802,2820792.458518551,254330.8781716977,2820792.410294633,0.0
Wall,254330.8781716977,2820792.410294633,254330.54260405456,2820792.5204114653,0.0
Wall,254330.54260405456,2820792.5204114653,254330.7831779792,2820793.3272130215,0.0
Wall,254330.7831779792,2820793.3272130215,254331.27922230423,2820793.174563307,0.0
Wall,254331.27922230423,2820793.174563307,254331.174536324,2820792.834379989,0.0
Wall,254331.174536324,2820792.834379989,254331.50494359285,2820792.7327024317,0.0
Wall,254331.50494359285,2820792.7327024317,254331.57159374078,2820792.94928605,0.0
Wall,254331.57159374078,2820792.94928605,254331.750116832,2820792.8943484216,0.0
Wall,254331.750116832,2820792.8943484216,254331.8130232342,2820793.098766516,0.0
Wall,254331.8130232342,2820793.098766516,254331.98118464113,2820793.0521394094,0.0
Wall,254331.98118464113,2820793.0521394094,254332.71324606048,2820795.4553535823,0.0
Wall,254332.71324606048,2820795.4553535823,254332.52293312177,2820795.513919348,0.0
Wall,254332.52293312177,2820795.513919348,254332.59918504275,2820795.735708093,0.0
Wall,254332.59918504275,2820795.735708093,254332.40854558008,2820795.794374341,0.0
Wall,254332.40854558008,2820795.794374341,254332.47465371774,2820796.009196665,0.0
Wall,254332.47465371774,2820796.009196665,254330.09973740255,2820796.7164259353,0.0
Wall,254330.09973740255,2820796.7164259353,254330.0374544721,2820796.5072762948,0.0
Wall,254330.0374544721,2820796.5072762948,254329.84382307527,2820796.566863263,0.0
Wall,254329.84382307527,2820796.566863263,254329.78070016808,2820796.361741623,0.0
Wall,254329.78070016808,2820796.361741623,254329.57559258398,2820796.424860204,0.0
Wall,254329.57559258398,2820796.424860204,254328.871086189,2820793.9644324747,0.0
Wall,254328.871086189,2820793.9644324747,254329.06216101698,2820793.9056322495,0.0
Wall,254329.06216101698,2820793.9056322495,254329.00828711214,2820793.7305657924,0.0
Wall,254329.00828711214,2820793.7305657924,254329.25818120706,2820793.646675777,0.0
Wall,254329.25818120706,2820793.646675777,254329.19330857092,2820793.4358682884,0.0
Wall,254329.19330857092,2820793.4358682884,254329.5097336171,2820793.3384935367,0.0
Wall,254329.5097336171,2820793.3384935367,254329.55492015916,2820793.5038592457,0.0
Wall,254329.55492015916,2820793.5038592457,254329.97200010507,2820793.375509557,0.0
Wall,254329.97200010507,2820793.375509557,254329.78834060443,2820792.7448187927,0.0
Wall,254329.78834060443,2820792.7448187927,254329.48625571537,2820792.8327870383,0.0
Wall,254329.48625571537,2820792.8327870383,254329.48970694985,2820792.8812847855,0.0
Wall,254329.48970694985,2820792.8812847855,254328.10428437634,2820793.297169648,0.0
Wall,254328.10428437634,2820793.297169648,254329.29116891534,2820797.352783419,0.0
Wall,254329.06216101698,2820793.9056322495,254329.78070016808,2820796.361741623,0.0
Wall,254329.78070016808,2820796.361741623,254332.52293312177,2820795.513919348,0.0
